CDT_time,bar_fence,spd_0_2m_init,spd_0_2m_rel,spd_0_2m_uconv,spd_0_2m_lconv,bar_fence_1,spd_1_5m_init,spd_1_5m_rel,spd_1_5m_uconv,spd_1_5m_lconv,bar_fence_2,spd_3m_init,spd_3m_rel,spd_3m_uconv,spd_3m_lconv,bar_fence_3,spd_4_5m_init,spd_4_5m_rel,spd_4_5m_uconv,spd_4_5m_lconv,bar_fence_4,spd_6m_init,spd_6m_rel,spd_6m_uconv,spd_6m_lconv,bar_fence_5,spd_10m_init,spd_10m_rel,spd_10m_uconv,spd_10m_lconv
19:02:30,|,0.192266672849655,0.211823329329491,0.156570881605148,0.0992533341050148,|,0.414046585559845,NaN,0.273116707801819,0.15545217692852,|,0.356899350881577,0.528378367424011,0.266046792268753,0.225781366229057,|,0.377543479204178,0.524977266788483,0.224312767386436,0.309827029705048,|,0.342470616102219,0.322076201438904,0.241015315055847,0.269395411014557,|,0.885765194892883,0.585435211658478,0.734569489955902,0.652516663074493
19:07:30,|,0.209716662764549,0.23115000128746,0.175582945346832,0.121063336730003,|,0.65621691942215,NaN,0.365322440862656,0.106855303049088,|,0.41640442609787,0.714607656002045,0.373472481966019,0.222595080733299,|,0.404484063386917,0.741111159324646,0.337374985218048,0.379777133464813,|,0.470523864030838,0.597941696643829,0.210542276501656,0.254396557807922,|,0.879483044147491,0.546826183795929,0.595945060253143,0.627417087554932
19:12:30,|,0.279673337936401,0.271713346242905,0.1705292314291,0.223166659474373,|,0.48147264122963,NaN,0.28728649020195,0.281820833683014,|,0.405361920595169,0.691547870635986,0.314181864261627,0.325482815504074,|,0.538120865821838,0.804141998291016,0.235674858093262,0.48846361041069,|,0.51826685667038,0.560404777526855,0.25913679599762,0.518831193447113,|,0.980541110038757,0.606020510196686,0.534295201301575,0.46531155705452
19:17:30,|,0.259966641664505,0.285998672246933,0.233838453888893,0.287050008773804,|,0.528604447841644,NaN,0.543344855308533,0.431247502565384,|,0.373276561498642,0.819886803627014,0.538758158683777,0.344202667474747,|,0.341668784618378,0.776121020317078,0.528823673725128,0.465604275465012,|,0.395621418952942,0.694603145122528,0.286512941122055,0.636220097541809,|,0.934635639190674,0.643076777458191,0.472629874944687,0.286211222410202
19:22:30,|,0.207953333854675,0.22563000023365,0.254726678133011,0.200793594121933,|,0.480185955762863,NaN,0.513037085533142,0.311535984277725,|,0.427115261554718,0.631298959255219,0.478689640760422,0.317303597927094,|,0.391324609518051,0.679818272590637,0.59858638048172,0.412810951471329,|,0.474336087703705,0.683175384998322,0.567622900009155,0.363040655851364,|,0.716305792331696,0.784522652626038,0.438267856836319,0.436923086643219
19:27:30,|,0.265103340148926,0.255389988422394,0.160456672310829,0.105209998786449,|,0.39457169175148,NaN,0.301457315683365,0.121226362884045,|,0.451062798500061,0.772107183933258,0.248123019933701,0.13607120513916,|,0.455916702747345,0.678417146205902,0.372652500867844,0.271121203899384,|,0.495679676532745,0.511514842510223,0.564684271812439,0.276250660419464,|,0.528935134410858,1.09088408946991,0.278806805610657,0.516230642795563
19:32:30,|,0.247343331575394,0.317470014095306,0.197089999914169,0.40569332242012,|,0.493989080190659,NaN,0.522894859313965,0.565533220767975,|,0.472569674253464,0.908426582813263,0.430801689624786,0.415272325277328,|,0.56509405374527,0.816260874271393,0.381374448537827,0.270187020301819,|,0.48423245549202,0.530190110206604,0.522165179252625,0.288397461175919,|,0.785986065864563,1.26176929473877,0.462785363197327,0.72790253162384
19:37:30,|,0.316900014877319,0.275216668844223,0.160889998078346,0.188563331961632,|,0.727427124977112,NaN,0.251709252595901,0.141322314739227,|,0.614037930965424,0.57817941904068,0.344019204378128,0.262982696294785,|,0.666083931922913,0.540673553943634,0.374707758426666,0.401244312524796,|,0.56015157699585,0.349378973245621,0.276534855365753,0.497942358255386,|,0.618085861206055,1.41405355930328,0.772500216960907,0.918859243392944
19:42:30,|,0.261113703250885,0.258389472961426,0.266505509614944,0.0943766683340073,|,0.607845604419708,NaN,0.513635218143463,0.13932329416275,|,0.676867067813873,0.785218358039856,0.280572026968002,0.252871811389923,|,0.680108726024628,0.682550370693207,0.395747452974319,0.505602240562439,|,0.663476347923279,0.503718912601471,0.34184005856514,0.830302774906158,|,0.413110703229904,1.28718173503876,0.684049844741821,1.54640054702759
19:47:30,|,0.322483330965042,0.265036672353745,0.31700000166893,0.0982294082641602,|,0.610044479370117,NaN,0.476681053638458,0.20791994035244,|,0.537972807884216,0.704938530921936,0.355216264724731,0.170438542962074,|,0.468772053718567,0.829389631748199,0.318938165903091,0.185882225632668,|,0.49881637096405,0.817827522754669,0.184069260954857,0.588433146476746,|,0.228450089693069,0.741408050060272,0.374484717845917,1.30466222763062
19:52:30,|,0.280979990959167,0.293443322181702,0.366526663303375,0.275683343410492,|,0.521855533123016,NaN,0.669285893440247,0.329450637102127,|,0.474695533514023,0.66648542881012,0.409044086933136,0.341166377067566,|,0.682263135910034,0.530093014240265,0.41307458281517,0.358885496854782,|,0.755551218986511,0.57431024312973,0.406788229942322,0.23018105328083,|,0.270084947347641,0.528742074966431,0.596244096755981,0.809136211872101
