CDT_time,bar_fence,dir_0_2m_init,dir_1_5m_init,dir_3m_init,dir_4_5m_init,dir_6m_init,dir_10m_init,bar_fence_1,dir_0_2m_rel,dir_1_5m_rel,dir_3m_rel,dir_4_5m_rel,dir_6m_rel,dir_10m_rel,bar_fence_2,dir_0_2m_uconv,dir_1_5m_uconv,dir_3m_uconv,dir_4_5m_uconv,dir_6m_uconv,dir_10m_uconv,bar_fence_3,dir_0_2m_lconv,dir_1_5m_lconv,dir_3m_lconv,dir_4_5m_lconv,dir_6m_lconv,dir_10m_lconv,bar_fence_4,dir_8_5m_rel,dir_8_5m_lconv,dir_15m_rel,dir_15m_lconv,dir_20m_rel,dir_20m_lconv,,I,R,U,L
19:02:30,|,75.70865631,270.2068176,281.5115967,283.6888123,287.5331421,300.0488892,|,130.381897,255.3450623,253.8957214,263.4143066,279.6948547,314.3357849,|,128.3095398,7.54825449,284.1225281,264.0471802,269.6293335,281.7301025,|,139.3664093,252.1885681,255.456955,268.7503967,272.0050659,276.4598694,|,304.4269409,271.3875122,311.7698364,300.5696106,310.6278381,310.5890198,,1,1,1,1
19:07:30,|,59.50032425,271.5456238,270.5436096,267.585968,274.1177673,281.4196167,|,94.3469162,255.2722626,255.634552,256.3110962,262.2200623,278.4753723,|,146.8835602,307.8804016,261.194519,248.5010986,261.364563,269.0238953,|,132.8407898,271.8686218,260.0254211,258.3864746,255.0704803,254.4020386,|,273.0328064,247.7563782,292.8995667,268.9716797,299.5040588,280.4299011,,1,1,1,1
19:12:30,|,112.5727158,238.9627075,239.0791321,239.6154785,235.8730316,248.3657379,|,115.4504166,280.553009,263.2153625,254.1185303,249.4228668,254.870224,|,201.2199707,309.415741,282.2404175,248.1244049,246.1403046,251.8826599,|,108.2125397,282.2044373,263.5444336,243.5342255,219.7580261,232.3740082,|,253.5075836,218.5698853,262.2197571,253.6764374,270.6517639,263.2044983,,1,1,1,1
19:17:30,|,119.1400375,276.8687744,255.0145874,235.7144165,225.8880768,240.0808868,|,108.9271088,282.4523621,276.0428772,260.7290955,238.0011139,241.8626556,|,181.3275146,354.5097961,326.3305359,263.6600342,229.7834015,222.9376373,|,310.1850891,198.1403809,235.5727997,262.3552551,284.7781677,221.2801819,|,236.996582,273.2479858,250.6114807,234.6183472,258.800415,247.1105957,,1,1,1,1
19:22:30,|,138.2940826,303.0976868,271.405365,248.5046387,234.1958923,234.4528351,|,142.666275,279.8522949,277.4911804,267.819397,237.3974915,228.4437714,|,58.56025314,359.6884155,358.3721313,53.73442078,77.94013977,123.3078461,|,309.1790466,80.59270477,96.29573059,47.03884888,29.35053444,51.58506012,|,228.5947418,23.96782494,246.7521667,195.0485535,258.1478577,236.138855,,1,1,0,0
19:27:30,|,20.30201149,289.329834,244.6436768,232.1099091,231.8154449,213.5698395,|,29.82709122,144.1184082,105.8555756,88.66338348,91.33242035,119.7037506,|,352.3960571,158.6303558,145.0903168,129.2215424,92.15384674,106.6513977,|,341.5976868,115.4559784,113.5231476,104.8679657,92.27882385,78.32815552,|,118.1866837,88.06716919,196.3022461,111.3270721,237.6822662,198.9338989,,1,0,0,0
19:32:30,|,272.4290466,67.83969116,56.67991638,37.38437653,254.8604126,113.2000198,|,132.5415649,177.7901917,140.8726196,111.2605591,119.126915,131.4388123,|,165.2914429,184.9389648,153.0586243,131.1410675,100.5271072,92.8968277,|,129.3096924,78.95728302,97.74016571,92.91373444,90.24674225,144.4667511,|,122.4101868,108.6035156,137.7033539,139.2266693,211.0870361,174.5785522,,0,0,0,0
19:37:30,|,23.54728127,73.41588593,69.55208588,62.7615242,72.78497314,107.4432068,|,119.5962677,280.5368042,171.0948334,129.5119629,127.150795,97.71956635,|,125.2635269,190.4479828,153.395752,137.4898376,87.54722595,139.6203003,|,92.20449829,251.1322021,139.4684143,146.1086426,204.2144165,170.0684357,|,115.0000916,201.0553131,143.7618866,158.5097198,197.8639374,187.1841888,,0,0,0,1
19:42:30,|,107.9295502,245.3334961,77.7279129,148.0853271,162.3698425,149.3692474,|,118.7653503,286.0029907,222.5265656,151.6378937,163.003952,147.0378265,|,127.3757401,208.4837494,142.5771179,142.2733154,181.4742126,199.2990265,|,132.4603729,279.6329651,260.142395,261.3695374,258.177887,197.065033,|,139.4934998,245.2519226,167.3591461,168.21875,200.3717194,200.3045349,,0,0,0,1
19:47:30,|,81.85623169,269.4682312,293.332428,269.0281982,207.0239105,189.252533,|,122.4534912,283.9735413,289.6959229,295.197876,273.5929871,195.6748505,|,149.3645782,302.4379272,321.0420532,256.8804321,226.7587433,205.0649567,|,112.1468582,314.5644226,311.1860352,289.3627625,278.7049866,210.4378357,|,224.3426514,272.4180298,186.1307831,201.0183105,212.1785583,208.8894501,,1,1,1,1
